network_name,date,start_hour,end_hour,shift
gcnet_nasa-e,20140517,8.5,23.5,c
gcnet_nasa-e,20140518,10.5,23.5,c
gcnet_nasa-e,20140519,6.5,23.5,c
gcnet_nasa-e,20140520,6.5,13.5,r1
gcnet_nasa-e,20140521,8.5,23.5,c
gcnet_nasa-e,20140526,8.5,23.5,c
gcnet_nasa-e,20140528,9.5,23.5,c
gcnet_nasa-e,20140529,4.5,23.5,c
gcnet_nasa-e,20140530,4.5,23.5,c
gcnet_nasa-e,20140531,15.5,23.5,c
